Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
476321,31-Dec-15,Louisiana,New Orleans,1900 block of Amelia Street,0,6
473882,27-Dec-15,Tennessee,Jackson,North Parkway,0,4
472268,26-Dec-15,Pennsylvania,Philadelphia,4210 Macalester St,0,4
471867,25-Dec-15,Florida,Jacksonville,Franklin and Odessa,0,4
471860,25-Dec-15,Alabama,Mobile,785 Schillinger Rd S,0,4
469468,21-Dec-15,California,San Leandro,14600 block of East 14th Street,0,4
468968,20-Dec-15,North Carolina,Wilmington,11th and Castle Street,1,4
469614,20-Dec-15,Florida,North Miami Beach,NE 167th St and NE 6th Ave,0,4
468787,19-Dec-15,Florida,Miami,21630 SW 120th Ave,1,4
464665,13-Dec-15,California,Los Angeles,5550 S. Flower Street,1,3
464945,13-Dec-15,California,Huntington Beach,17000 block of Keelson Lane,0,4
465117,12-Dec-15,Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3
464002,12-Dec-15,Georgia,Savannah,Whitaker Street,0,4
463642,11-Dec-15,Maryland,Baltimore,5100 block of Park Heights Avenue,1,3
463734,11-Dec-15,Pennsylvania,Pittsburgh,1222 Brownsville Rd,0,4
461476,8-Dec-15,Ohio,Cincinnati,2300 block of Baltimore Ave,1,3
460049,6-Dec-15,Louisiana,Raceland,Market Street,1,3
460386,6-Dec-15,Nebraska,Omaha,North 108th Street and Military Road,2,3
456893,2-Dec-15,California,San Bernardino,1365 South Waterman Ave,16,19
457037,2-Dec-15,Georgia,Savannah,100 block of West 33rd Street,1,3
455394,29-Nov-15,Illinois,Kankakee,648 E Court St,0,5
454059,27-Nov-15,Colorado,Colorado Springs,3480 Centennial Blvd,3,9
455684,27-Nov-15,California,Sacramento,7900 block of Florin Road,2,2
454788,24-Nov-15,South Carolina,Conway,1321 Colletta Ct,0,4
452120,23-Nov-15,Minnesota,Minneapolis,Morgan Avenue North,0,5
452007,23-Nov-15,Ohio,Columbus,90 block of S Terrace Ave,4,1
453317,22-Nov-15,Texas,Brownsville,1800 block of FM 802,0,4
451338,22-Nov-15,Washington,Seattle,Broadway and Pike,0,4
451305,22-Nov-15,New York,Newburgh,203 Broadway,0,5
452362,22-Nov-15,South Carolina,North Charleston,Park Circle,1,3
451349,22-Nov-15,Illinois,Chicago,4100 block of West Roosevelt,0,4
451495,22-Nov-15,Louisiana,New Orleans,1900 block of Gallier St,0,17
451057,21-Nov-15,Maryland,Baltimore,Stricker and School,1,3
450505,20-Nov-15,Pennsylvania,Pittsburgh,Prospect Drive,1,3
449814,18-Nov-15,California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5
448653,16-Nov-15,Alabama,Cedar Bluff,1460 County Rd 664,3,1
448419,15-Nov-15,Texas,Tennessee Colony,800 block of An County Rd 2217,5,0
448286,15-Nov-15,Pennsylvania,Philadelphia,5600 block of Blakemore St,0,4
447462,14-Nov-15,Pennsylvania,Johnstown,1159 Main St,0,4
446996,13-Nov-15,Florida,Jacksonville,1300 block of South Shirley Oaks Drive,4,1
444458,9-Nov-15,Indiana,Indianapolis,400 block of North Beville Ave,2,2
443821,8-Nov-15,Iowa,Des Moines,4397 NW 6th Drive,1,3
444168,8-Nov-15,Michigan,Warren,13859 8 Mile Road,0,4
443652,7-Nov-15,Colorado,Denver,Bayaud and Bannock,1,3
444406,6-Nov-15,California,Bakersfield,1000 block of Feliz Drive,0,4
441681,3-Nov-15,Florida,Jacksonville,Ella Street and Kings Road,2,3
440743,2-Nov-15,South Carolina,Pendleton,2217 Refuge Road,4,0
438651,28-Oct-15,Louisiana,Houma,400 block of Morgan Street,1,3
437836,27-Oct-15,Texas,Fort Worth,1700 block of Southcrest Drive,0,5
437323,26-Oct-15,Indiana,Evansville,711 E Virginia St,0,5
436234,25-Oct-15,Arizona,Phoenix,Seventh Street and Broadway,1,4
436240,25-Oct-15,District of Columbia,Washington,4300 block of Wheeler Road SE,0,5
436202,25-Oct-15,North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5
436219,24-Oct-15,South Carolina,Bamberg,682 Dixie Ave.,0,4
435144,22-Oct-15,Tennessee,Nashville,3500 John A. Merritt Blvd,1,3
433146,19-Oct-15,Illinois,Calumet City,300 Campbell Avenue,0,6
432711,18-Oct-15,Louisiana,New Orleans,2600 block of Caffin Avenue,0,4
432466,17-Oct-15,Florida,Fort Myers,2224 First St,1,4
432072,17-Oct-15,Indiana,Elkhart,160 Easy Shopping Pl,0,4
429410,12-Oct-15,Georgia,Decatur,4731 Glenwood Road,0,4
428215,10-Oct-15,Tennessee,Memphis,6135 Mount Moriah Road,0,6
428247,10-Oct-15,North Carolina,Charlotte,1900 block of West Boulevard,0,4
429614,10-Oct-15,Illinois,Peoria,2405 N Flora,1,3
427621,9-Oct-15,Arizona,Flagstaff,216 E Mountain View Dr,1,3
426256,6-Oct-15,Maryland,Baltimore,300 block of North Payson Street,0,5
424224,2-Oct-15,Maryland,Baltimore,5400 Reisterstown Road,1,4
423223,1-Oct-15,Oregon,Roseburg,1140 Umpqua College Rd,10,9
422064,28-Sep-15,Illinois,Chicago,300 block of West 42nd Street,3,2
422035,28-Sep-15,Illinois,Chicago,5300 block of South Aberdeen Street,2,3
422020,28-Sep-15,Ohio,Dayton,1921 Oakridge,0,4
421650,28-Sep-15,Ohio,Cincinnati,1800 block of Hewitt Ave,0,5
421014,27-Sep-15,Georgia,Greenville,1140 Hill Haven Road,0,10
421358,27-Sep-15,Illinois,Chicago,5200 block of South Justine,0,4
420855,27-Sep-15,Missouri,Kansas City,1700 E. 18th St.,0,4
426559,25-Sep-15,Illinois,Danville,1300 block of May Street,0,4
419718,24-Sep-15,Illinois,Chicago,5100 block of South Morgan Street,0,5
418964,23-Sep-15,Florida,Fort Myers,Dale St and Veronica S. Shoemaker Blvd,0,4
419250,23-Sep-15,Louisiana,Shreveport,2900 block of Peach Street,0,5
419826,23-Sep-15,Georgia,Norcross,1300 block of Reddington Lane,1,3
417013,20-Sep-15,Oklahoma,Tulsa,Pine and Yale,0,6
417284,20-Sep-15,Pennsylvania,Philadelphia,900 Pratt St,1,3
416872,20-Sep-15,Illinois,Chicago,5700 block of South LaSalle,1,5
416812,19-Sep-15,Indiana,Indianapolis,3900 block of Graceland Ave,1,3
418318,17-Sep-15,South Dakota,Geddes,36705 379th Street,6,0
415687,17-Sep-15,Michigan,Albion,500 block of W. Broadwell Street,0,4
414580,15-Sep-15,New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4
413001,13-Sep-15,Florida,Ocala,1910 South Pine Avenue,1,5
412996,12-Sep-15,Louisiana,Shreveport,1500 block of Clanton Street,0,4
412487,12-Sep-15,New York,Rochester,36 Woodward Street,2,4
412529,12-Sep-15,Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6
412539,12-Sep-15,Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3
412557,11-Sep-15,North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,5
409856,8-Sep-15,Illinois,Chicago,56th and Green,0,4
411888,8-Sep-15,Georgia,Berlin,N/A,0,4
409732,7-Sep-15,Indiana,Gary,9300 block of Sunrise,2,4
409601,7-Sep-15,Colorado,Denver,1909 Blake Street,0,4
412040,7-Sep-15,Minnesota,Excelsior,Channel Drive,5,0
408449,5-Sep-15,North Carolina,Charlotte,6800 block of Fieldvale Place,1,3
408276,5-Sep-15,Florida,Daytona Beach,300 block of Pearl Street,0,4
409101,5-Sep-15,Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3
408256,5-Sep-15,Missouri,Columbia,1509 Ashley Street,0,4
404167,30-Aug-15,Tennessee,Memphis,3300 block of Sobota Circle,1,4
404238,29-Aug-15,Tennessee,Bristol,618 Henson Road,3,2
405133,29-Aug-15,Texas,Tyler,638 ENE Loop 323,1,3
403069,28-Aug-15,New York,Brooklyn,589 Flatbush Avenue,1,3
402623,27-Aug-15,Florida,Saint Augustine,S Bellagio Dr,2,2
403669,27-Aug-15,California,Salinas,928 Blanco Circle,2,2
401884,26-Aug-15,Minnesota,Minneapolis (Brooklyn Center),5000 block of Drew Ave N,0,4
402113,26-Aug-15,Illinois,Chicago,3025 W. Van Buren Ave,2,2
402051,26-Aug-15,Florida,West Palm Beach,800 block of 19th Street,2,2
402108,25-Aug-15,Louisiana,New Orleans,Fern Street and Olive Street,1,3
400091,23-Aug-15,California,Modesto,1100 block of Kansas Avenue,1,7
399564,22-Aug-15,New Mexico,Roswell,302 East Reed Street,3,1
399883,22-Aug-15,Florida,Orlando,FL-408 and N Pine Hills Rd,0,4
399212,21-Aug-15,North Carolina,Durham,2700 block of Hinson Drive,0,8
399367,21-Aug-15,Ohio,Cincinnati,Mathis and Prentice,2,5
398361,19-Aug-15,New York,Rochester,500 Genesee St,3,4
395844,16-Aug-15,Texas,Fort Worth,3651 Sycamore School Rd,0,6
395757,16-Aug-15,Illinois,Chicago,5400 block of West Division Street,0,4
395718,16-Aug-15,South Carolina,Bennettsville,Highway 38N,0,5
395837,15-Aug-15,Pennsylvania,Pittsburgh,West Prospect Avenue,1,3
395694,15-Aug-15,California,Los Angeles,57th Street and South Normandie Avenue,0,4
395549,15-Aug-15,South Carolina,Orangeburg,2868 Bamberg Road,1,3
392131,10-Aug-15,California,Long Beach,1700 block of East 10th Street,0,4
391263,9-Aug-15,Mississippi,Forest,Poplar St,1,3
391219,9-Aug-15,Michigan,Detroit,15200 block of Hazelridge,1,3
391014,9-Aug-15,Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4
390914,8-Aug-15,North Carolina,Gastonia,4908 Greenwood Dr,2,3
390774,8-Aug-15,Arkansas,Blytheville,833 Anderson Street,1,11
390526,8-Aug-15,Texas,Houston,2211 Falling Oaks,8,0
390050,7-Aug-15,Vermont,Barre,3182 Airport Rd,4,0
389057,6-Aug-15,South Carolina,Columbia,1505 Garden Plaza,0,4
389149,4-Aug-15,Missouri,Saint Louis,2500 block of Semple,1,4
387194,3-Aug-15,New York,Brooklyn,98 Dwight Street,0,5
385779,2-Aug-15,New York,Brooklyn,Stanley Avenue and Crescent Street,0,9
386140,2-Aug-15,Maryland,Baltimore,2700 block of Garrison Avenue,0,7
385824,2-Aug-15,Illinois,Chicago,4800 block of West Kamerling Avenue,1,4
386066,2-Aug-15,Georgia,Savannah,Barnard Street,0,5
401742,2-Aug-15,Illinois,Chicago,6700 block of South Winchester Avenue,0,4
386937,1-Aug-15,Florida,Orlando,5801 Shenandoah Way,0,4
384662,30-Jul-15,Pennsylvania,Pittsburgh,Brushton Avenue,0,4
382459,27-Jul-15,Illinois,Rockford,900 block of Kent Street,0,5
381814,26-Jul-15,Missouri,Kansas City,Thompson and Colorado,2,3
382170,26-Jul-15,Louisiana,New Orleans,Piety and Treasure street,0,4
381433,25-Jul-15,Virginia,Hopewell,500 block of N. 7th Ave,0,4
382413,24-Jul-15,Pennsylvania,Erie,200 block of W 29th St,2,5
380162,23-Jul-15,Louisiana,Lafayette,3141 Johnson Street,3,9
382230,22-Jul-15,Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6
379166,22-Jul-15,Georgia,Suwanee,5500 block of Old Atlanta Road,5,0
378452,21-Jul-15,Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3
377878,20-Jul-15,New York,Bronx,E. 153rd St. and the Grand Concourse,0,6
377189,19-Jul-15,Virginia,Suffolk,100 block of North Capitol Street,0,4
377047,19-Jul-15,Kentucky,Louisville,2928 W Kentucky St,0,6
377181,19-Jul-15,North Carolina,Rocky Mount,US-64 and E Raleigh Blvd,0,4
378102,18-Jul-15,California,San Diego,200 block of South Bancroft Street,0,4
390936,18-Jul-15,California,Santa Paula,Ojai-Santa Paula St,0,5
376702,18-Jul-15,Oregon,Salem,1550 Weston Ct NE,1,4
377423,18-Jul-15,Louisiana,Baton Rouge,300 block of Brice Street,2,2
376211,17-Jul-15,Illinois,Chicago,4400 block of W. Maypole,0,5
376823,17-Jul-15,District of Columbia,Washington,600 block of Edgewood St NE,1,3
376203,17-Jul-15,Ohio,Cincinnati,3100 block of Sunshine Ave,0,4
375773,16-Jul-15,Texas,Dallas,2261 Singleton Blvd,0,5
375022,16-Jul-15,Tennessee,Chattanooga,4051 Amnicola Hwy,6,2
374602,15-Jul-15,Georgia,Atlanta,500 block of Center Hill Avenue,0,5
375322,15-Jul-15,Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3
375412,15-Jul-15,Ohio,Cleveland,700 block of Thornhill,0,7
374630,15-Jul-15,South Carolina,Holly Hill,7050 Old State Rd,4,1
374965,15-Jul-15,Michigan,Detroit,9200 block of Memorial,0,4
374292,14-Jul-15,Missouri,Saint Louis,1100 block of Riverview,0,4
373993,13-Jul-15,California,Norwalk,11959 162nd Street,0,4
373768,13-Jul-15,California,Stockton,400 block of McCloud Avenue,1,4
373095,12-Jul-15,Illinois,River Forest,116 Lathrop Ave,2,3
373063,12-Jul-15,New Jersey,Jersey City,Sip and Van Wagenen avenues,0,4
370187,7-Jul-15,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3
370474,7-Jul-15,Maryland,Baltimore,900 block of West Fayette Street,3,1
369014,5-Jul-15,Louisiana,Shreveport,3500 block of Hearne Ave,0,6
368732,5-Jul-15,Indiana,Fort Wayne,1400 block of McCulloch Street,0,9
369196,5-Jul-15,New Jersey,East Orange,200 block of S. Clinton St,1,3
369410,4-Jul-15,Kentucky,Louisville,2500 block of West Broadway,0,4
368987,4-Jul-15,Massachusetts,Pittsfield,Dewey Avenue,1,4
368867,4-Jul-15,District of Columbia,Washington,2600 block of Douglass Pl SE,1,3
368995,4-Jul-15,New York,Syracuse,Bellevue and Rich Street,0,4
369127,4-Jul-15,Texas,San Antonio,1100 block of West Avenue,0,4
367780,2-Jul-15,Indiana,Indianapolis,500 block of Lynn St,1,3
366046,29-Jun-15,Florida,Opa Locka,13450 NW 30th Ave,0,4
367099,28-Jun-15,Illinois,Venice,1430 Broadway,0,6
365391,28-Jun-15,Michigan,Detroit,Gratiot and Loretto,0,5
365399,28-Jun-15,Delaware,Harrington,100 block of East St,0,6
364872,27-Jun-15,Massachusetts,Taunton,Weir Street,1,3
364789,27-Jun-15,Michigan,Detroit,Stringham Court,0,4
364210,25-Jun-15,Louisiana,New Orleans,2588 Martin Luther King Jr Blvd,0,4
363418,24-Jun-15,New York,New York (Manhattan),2110 Madison Ave,0,4
361948,22-Jun-15,Pennsylvania,Philadelphia,700 block of East Hilton Street,0,7
361708,21-Jun-15,Kentucky,Lexington,726 Georgetown St,1,4
361198,20-Jun-15,Pennsylvania,Philadelphia,4100 block of Ogden St,0,10
360895,20-Jun-15,North Carolina,Morven,6066 Robinson Bridge Rd,0,4
361212,20-Jun-15,Michigan,Detroit,Dexter and Webb,1,11
361014,19-Jun-15,Rhode Island,Woonsocket,80 River Street,0,4
359830,17-Jun-15,South Carolina,Charleston,110 Calhoun Street,9,0
359215,16-Jun-15,Florida,Miami Gardens,600 block of Northwest 177th Street,0,4
358117,15-Jun-15,New York,Brooklyn,673 Flatbush Avenue,0,4
357597,14-Jun-15,New Jersey,Camden,2800 block of Mitchell Street,1,3
357667,14-Jun-15,Oklahoma,Tulsa,1800 block of North Kingston,0,4
357611,14-Jun-15,Missouri,Saint Louis,1400 block of North Market Street,0,4
357732,13-Jun-15,Georgia,Fayetteville,600 block of Highway 279,1,4
357590,13-Jun-15,Oklahoma,Oklahoma City,500 block of SE 69th St,0,4
357770,13-Jun-15,Georgia,Milledgeville,451 North Flynn Street,1,3
357701,13-Jun-15,New York,Bronx,2409 Creston Avenue,0,5
357164,13-Jun-15,Ohio,Columbus,1623 E. Hudson Street,4,1
357220,12-Jun-15,Florida,Allapattah,24th Avenue and 36th Street,0,4
356065,11-Jun-15,Connecticut,Bridgeport,468 Trumbull Ave,1,8
355883,11-Jun-15,Texas,Houston,3400 block of Burkett,1,3
355644,10-Jun-15,California,Los Angeles,South Vermont Avenue and West 88th Street,1,3
355267,9-Jun-15,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3
353854,7-Jun-15,Montana,Deer Lodge,Boulder Creek Road,5,0
353536,6-Jun-15,New York,Buffalo,100 block of Warren Avenue,1,4
353037,6-Jun-15,Illinois,Chicago,100 block of North Lorel Avenue,0,5
353382,5-Jun-15,Iowa,Davenport,900 block of West 3rd St,0,5
352779,5-Jun-15,Louisiana,New Orleans,2100 block of Governor Nicholls Street,1,3
351936,3-Jun-15,New York,Wyandanch,Davidson Street,3,1
350182,31-May-15,Georgia,Conyers,4669 Bell Road SE,3,2
350163,31-May-15,Ohio,Cleveland,16209 block of Laverne Avenue,3,1
350021,31-May-15,Maryland,Springdale,9222 Ardwick Ardmore Road,1,3
349976,31-May-15,Connecticut,New Haven,849 Chapel Street,0,5
349289,30-May-15,California,San Diego,4200 block of Market Street,0,4
348606,28-May-15,Nebraska,Omaha,84th and Q,0,4
348620,28-May-15,Illinois,Chicago,6200 block of South Honore Street,0,5
348673,28-May-15,Pennsylvania,Chester,2700 block of West 3rd Street,1,3
346725,26-May-15,Louisiana,New Orleans,6700 block of Tara Lane,2,2
346097,25-May-15,Illinois,Decatur,1816 N Water,1,4
345681,24-May-15,Massachusetts,Brockton,1002 Main St,0,5
345749,24-May-15,Michigan,Flint,W. 12th Street and Hammerberg Road.,0,7
346320,24-May-15,Alabama,Montgomery,Smiley Court,1,3
346179,24-May-15,Missouri,Saint Louis,2700 block of Dayton,0,4
346202,23-May-15,California,Fresno,2400 block of South 9th Street,2,2
344302,20-May-15,Maryland,Baltimore,800 block of Linwood Avenue,1,3
343106,18-May-15,Missouri,Kinloch,8000 block of School Way,0,4
342589,18-May-15,Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4
341622,17-May-15,Texas,Waco,4671 S Jack Kultgen Fwy,9,18
341465,16-May-15,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5
341162,16-May-15,New York,Rochester,188 Lewis Street,0,4
341232,16-May-15,Maryland,Baltimore,1700 block of North Broadway,0,5
339229,12-May-15,Arizona,Tucson,800 block of West Calle Medina Road,5,0
340280,12-May-15,Maryland,Capitol Heights,4700 block of Pard Rd,1,4
337855,10-May-15,Ohio,Cleveland,3600 block of Bosworth Rd,1,4
338034,10-May-15,New Jersey,Jersey City,Bostwick Avenue,0,4
337767,10-May-15,New Jersey,Newark,19th Avenue and South 16th Street,1,3
335903,7-May-15,Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4
336622,7-May-15,Michigan,Detroit,16000 block of Cathedral Street,0,4
334681,4-May-15,New York,Buffalo,100 block of Roosevelt Avenue,1,3
334033,3-May-15,Indiana,South Bend,1600 block of South William Street,0,4
334047,3-May-15,New York,Bronx,University Avenue,0,4
333576,3-May-15,Ohio,Dayton,2801 Germantown Street,1,6
333584,3-May-15,Texas,Houston,San Jacinto St and Elgin St,0,6
333750,3-May-15,Wisconsin,Menasha,Friendship Trail,4,1
332732,1-May-15,Wisconsin,Milwaukee,3700 block of 37th Street,2,3
330611,27-Apr-15,New York,Brooklyn,1365 Flatbush Ave,2,4
330750,27-Apr-15,Arizona,Gila Bend,State Route 85,2,2
329463,25-Apr-15,New Jersey,Trenton,Wood Street,0,4
329322,25-Apr-15,New York,Gates,24 Hinchey Rd,1,6
326792,21-Apr-15,Texas,Killeen,420 Gilmer St,2,3
325862,19-Apr-15,Virginia,Richmond,200 block of West Hill Street,0,4
327341,18-Apr-15,Alabama,Montgomery,1800 block of Gibbs Court,0,5
325445,18-Apr-15,Pennsylvania,Williamsport,321 Pine St,0,5
325166,18-Apr-15,North Carolina,Lumberton,Martin Luther King Drive,1,3
325207,18-Apr-15,North Carolina,Charlotte,Bost Street,0,4
325618,18-Apr-15,New Jersey,Paterson,Rosa Parks Blvd and Godwin Ave,1,3
324424,16-Apr-15,Arizona,Phoenix,4300 block of East Anderson Drive,5,0
319808,7-Apr-15,Georgia,Rome,20 Copeland Street,1,3
318125,5-Apr-15,Pennsylvania,Pittsburgh,Dinwiddie Street,1,3
318221,5-Apr-15,Kentucky,Louisville,40th and Grand Street,1,4
318297,5-Apr-15,Indiana,Indianapolis,5000 block of Wildflower Court,0,5
318531,5-Apr-15,Michigan,Benton Harbor,1000 block of Blossom Lane,0,4
317165,3-Apr-15,Florida,Daytona Beach,300 block of Henry Butts Drive,0,4
316795,2-Apr-15,Maryland,Baltimore,1900 block of West Lanvale Street,0,5
314044,27-Mar-15,Florida,Panama City Beach,5312 Thomas Drive,0,7
313304,26-Mar-15,Texas,Amarillo,3100 block of Redwood,0,4
312119,24-Mar-15,Indiana,Indianapolis,3100 block of N Harding St,4,0
311922,23-Mar-15,Tennessee,Clarksville,900 block of Carpenter Street,1,4
311348,22-Mar-15,New Mexico,Albuquerque,10140 Lomas NE,1,6
310573,21-Mar-15,Florida,Tampa,1802 Seventh Ave,0,4
310356,20-Mar-15,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4
468151,20-Mar-15,Texas,Lancaster,1500 block of Reynolds Street,1,5
308839,18-Mar-15,New Jersey,Newark,200 block of Clinton Place,1,3
308728,18-Mar-15,Arizona,Mesa,1504 West Main Street,1,5
308687,17-Mar-15,California,Stockton,748 N Madison St,3,4
307512,15-Mar-15,California,Compton,2700 block of West Alondra Boulevard,0,4
306897,14-Mar-15,Georgia,Atlanta,2900 block of Delmar Lane,0,5
308201,14-Mar-15,California,Coachella,84000 block of Bagdad Avenue,0,4
305907,13-Mar-15,Mississippi,Brookhaven,1097 South First St.,2,3
304238,10-Mar-15,Georgia,Columbus,3023 Victory Drive,0,5
303659,9-Mar-15,Illinois,Chicago,200 block of West 105th,1,3
302786,8-Mar-15,South Carolina,Seneca,Wells Highway,1,3
491864,7-Mar-15,Missouri,Saint Louis,3140 Olive St,0,4
300860,4-Mar-15,California,San Bernardino,190 block of W Club Center Dr,3,4
300660,1-Mar-15,Florida,Orlando,4900 block of Steyr St,0,4
299344,1-Mar-15,Michigan,Detroit,9855 Chalmers St,1,5
299190,28-Feb-15,Maryland,Baltimore,4300 block of Welbourne Road,1,3
298122,26-Feb-15,Missouri,Tyrone,18279 Highway H,8,1
297681,25-Feb-15,Texas,Houston,5022 Mallow St,3,1
588835,23-Feb-15,Florida,Daytona Beach,Sheridan Road,0,4
296215,22-Feb-15,Texas,Killeen,1706 Godman St.,4,1
296327,22-Feb-15,South Carolina,Charleston,4224 Dorchester Road,0,4
296121,22-Feb-15,Georgia,Clarkesville,281 Lower Pond Court,3,2
295871,20-Feb-15,California,Sacramento,1417 R Street,0,4
295502,17-Feb-15,Arkansas,Little Rock,7900 Scott Hamilton,1,3
293883,15-Feb-15,California,Long Beach,200 block of W. 14th Street,0,5
290626,9-Feb-15,Florida,New Port Richey,9552 Adler Street,3,1
290510,8-Feb-15,Tennessee,Friendship,251 Dupree Rd,0,6
289811,7-Feb-15,Georgia,Douglasville,3640 Willow Tree Circle,5,2
290098,6-Feb-15,Oklahoma,Tulsa,1219 N. Sheridan Road,1,4
289146,5-Feb-15,Ohio,Beachwood (Warrensville Heights),20009 Harvard Ave,3,3
287529,1-Feb-15,New York,Syracuse,1217 West Fayette Street,0,6
287031,1-Feb-15,New York,New York (Manhattan),3345 Broadway,1,4
286810,31-Jan-15,Georgia,Lagrange,113 Woodstream Trl,4,0
285549,28-Jan-15,Georgia,Ellenwood,1600 block of Panola Rd,1,3
285123,26-Jan-15,California,Stockton,1500 block of E. 9th Street,1,3
282956,24-Jan-15,New York,Arverne (Queens),231-11 148th Avenue,4,1
283041,24-Jan-15,Nebraska,Omaha,3402 Parker St,3,5
283115,23-Jan-15,Massachusetts,Boston,954 Parker Street,0,6
281663,20-Jan-15,Tennessee,Clarksville,321 Lansinger Lane,1,3
281039,19-Jan-15,Texas,San Antonio,1000 block of Gibbs St.,2,5
278927,13-Jan-15,Illinois,Rockford,700 block of Oakley Avenue,2,2
298773,13-Jan-15,Virginia,Portsmouth,4100 block of Portsmouth Boulevard,0,5
276845,11-Jan-15,North Carolina,Hope Mills,1900 block of Gumberry Road,2,5
277480,11-Jan-15,Florida,Lakeland,7665 Chase Road,1,3
276766,11-Jan-15,California,San Jose,3840 Monterey Hwy,0,5
276536,10-Jan-15,Kansas,Wichita,4859 E Harry Street,2,2
276459,9-Jan-15,California,San Francisco,Laguna St and Page St,4,0
275986,8-Jan-15,Massachusetts,Boston,104 Harrishof Street,1,3
275064,7-Jan-15,Tennessee,Chattanooga,773 West Main Street,1,3
274867,6-Jan-15,Florida,Miami,1300 block of NW 62nd Street,1,3
273535,4-Jan-15,Virginia,Roanoke,3634 Shenandoah Ave NW,2,4
273397,4-Jan-15,Texas,Dallas,2000 block of Ben Hur St.,3,1
273965,2-Jan-15,Georgia,Savannah,500 block of W. 54th Street,1,4
272016,1-Jan-15,Tennessee,Memphis,I-240 and Poplar Ave,0,5
740447,31-Dec-16,Georgia,Lenox (El Dorado),27 Briarwood Ct,2,2
738749,31-Dec-16,Texas,Houston,3704 Fannin Street,1,3
738041,30-Dec-16,Ohio,Mansfield,3230 Possum Run Rd,0,5
738576,30-Dec-16,Connecticut,Wallingford,95 S Turnpike Rd,2,3
736690,28-Dec-16,Georgia,Columbus,2914 10th Street,1,4
734157,25-Dec-16,Illinois,Chicago,8600 block of S Maryland Ave,3,4
735947,25-Dec-16,Alabama,Ozark,858 US-231,0,4
733599,25-Dec-16,New York,Mount Vernon,4 North 3rd Avenue,1,5
732927,24-Dec-16,North Carolina,Madison,490 K Ford Rd,0,7
733176,24-Dec-16,North Carolina,Wilson,2241 Banks Lane East,4,0
732263,23-Dec-16,Alabama,Birmingham,3813 Richard Arrington Boulevard North,1,3
732574,23-Dec-16,Illinois,Chicago,4900 block of W Hubbard,0,4
727759,17-Dec-16,Illinois,Chicago (Roseland),100 block of W 105th St,5,0
728286,17-Dec-16,North Carolina,Charlotte,4115 N. Tryon Street,0,4
727555,16-Dec-16,Illinois,Chicago,13th and South Kedzie,0,4
727544,16-Dec-16,Illinois,Chicago,4300 block of South Rockwell,2,2
724667,12-Dec-16,California,Sacramento,4800 block of Myrtle Avenue,1,3
723649,11-Dec-16,New York,Brooklyn,192 Knickerbocker Ave,0,4
723643,11-Dec-16,Florida,Orlando (Pine Hills),4305 N Pine Hills Rd,1,4
723292,11-Dec-16,Maryland,Baltimore,3916 South Hanover Street,0,5
725338,11-Dec-16,North Carolina,Rocky Mount,1200 block of East Highland Ave,0,4
725323,9-Dec-16,Texas,Channelview,15300 block of Market,4,0
722452,9-Dec-16,California,Fresno,842 Fresno Street,0,4
719128,5-Dec-16,New Mexico,Albuquerque,1532 Stagecoach Lane,4,1
717873,3-Dec-16,California,Los Angeles,91st Street and Western Avenue,0,6
717616,2-Dec-16,New Jersey,Bloomfield,3 1st Ave,0,6
716001,1-Dec-16,California,Clearlake Oaks,Pomo Rd,1,3
715101,30-Nov-16,Maryland,Baltimore,2901 Garrison Blvd,2,4
712796,28-Nov-16,Texas,Mission (Palmview),1840 West Palma Vista Drive,1,3
712776,28-Nov-16,California,Wilmington,1067 McDonald Avenue,0,4
713445,28-Nov-16,California,San Pedro,300 block of West 2nd Street,0,4
711597,27-Nov-16,Louisiana,New Orleans,100 block of Bourbon Street,1,9
711744,27-Nov-16,Missouri,Kansas City,Gregory and Prospect,0,7
710732,26-Nov-16,Illinois,Chicago,8800 block of S Exchange Ave,1,5
710467,25-Nov-16,Louisiana,New Orleans,Magnolia St and Felicity St,0,4
709370,24-Nov-16,Kentucky,Louisville,4501 W Broadway,2,4
709276,24-Nov-16,New York,Albany,77 Central Ave,1,3
708777,23-Nov-16,Mississippi,Olive Branch,928 Cross Road,0,4
708392,22-Nov-16,Florida,Clewiston,1068 Harlem Academy Ave,1,4
